warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
30000,61214,57,65,2,29,6,19,3,60,1,1,4,3,7,16,0.6799999999999999,0.347,0.684,0.717,0.323,6.47,6.27,6.91,2.94,68.0,8.0,11.06,93.0,1.66,85000
30000,26545,50,39,2,24,10,15,1,60,1,0,3,2,2,4,0.92,0.541,0.648,0.833,0.54,7.02,8.93,6.29,4.33,92.0,2.0,5.59,97.7,0.94,85000
15000,30404,81,57,1,41,22,12,6,30,1,1,5,2,3,15,0.7,0.377,0.563,0.837,0.41,3.18,6.18,7.63,2.31,70.0,7.5,12.27,95.5,1.4,85000
10000,7119,16,14,1,6,5,3,2,20,0,0,2,3,6,13,0.74,0.388,0.616,0.747,0.237,3.57,6.65,8.35,1.57,74.0,6.5,7.03,85.9,3.08,85000
30000,43821,81,65,3,34,22,23,2,60,1,1,5,4,3,14,0.72,0.639,0.656,0.714,0.334,6.85,7.59,9.35,1.29,72.0,7.0,6.72,96.9,1.31,85000
10000,26112,18,10,2,5,4,7,2,20,0,0,2,1,7,8,0.84,0.791,0.642,0.504,0.315,3.15,6.56,5.31,3.01,84.0,4.0,10.99,89.4,2.28,85000
10000,9333,56,46,2,30,11,14,1,20,0,1,4,4,7,19,0.62,0.756,0.535,0.773,0.386,3.61,6.35,9.71,3.45,62.0,9.5,9.02,86.9,2.75,85000
5000,4434,58,57,1,29,18,10,1,10,1,1,4,4,5,17,0.6599999999999999,0.775,0.456,0.783,0.217,3.99,8.03,8.77,4.16,66.0,8.5,9.01,92.0,1.75,85000
5000,2630,56,41,2,24,16,15,1,10,1,0,4,4,4,17,0.6599999999999999,0.571,0.427,0.688,0.251,3.4,7.15,5.53,2.11,66.0,8.5,8.0,91.0,2.18,85000
15000,26214,44,45,2,17,10,14,3,30,0,0,3,2,3,5,0.9,0.426,0.421,0.697,0.234,4.31,6.76,5.34,1.42,90.0,2.5,7.81,93.5,1.5,85000
10000,10646,21,13,1,13,3,3,2,20,0,0,2,4,4,12,0.76,0.635,0.478,0.791,0.206,3.76,7.47,8.64,1.27,76.0,6.0,6.32,86.6,2.92,85000
15000,9229,17,16,1,6,6,5,0,30,1,0,2,4,4,7,0.86,0.369,0.535,0.654,0.513,3.8,11.86,5.89,2.72,86.0,3.5,5.13,92.3,1.48,85000
10000,24027,78,51,3,37,24,13,4,20,1,1,5,4,6,6,0.88,0.345,0.667,0.864,0.242,7.95,7.79,4.5,1.02,88.0,3.0,5.0,98.0,0.59,85000
10000,19454,60,45,2,33,11,14,2,20,1,1,5,2,2,17,0.6599999999999999,0.45,0.6,0.758,0.431,3.57,8.86,6.14,2.96,66.0,8.5,13.48,93.0,1.58,85000
15000,23906,41,38,2,15,10,14,2,30,0,0,3,3,6,19,0.62,0.477,0.644,0.698,0.598,5.29,6.41,8.1,1.19,62.0,9.5,12.78,83.7,3.74,85000
15000,23697,29,31,1,10,10,6,3,30,0,1,3,1,7,12,0.76,0.448,0.631,0.86,0.505,7.23,11.45,9.48,1.46,76.0,6.0,13.83,90.0,2.1,85000
15000,16306,37,25,1,16,5,14,2,30,1,0,3,1,7,1,0.98,0.515,0.644,0.656,0.54,6.18,6.85,7.9,1.77,98.0,0.5,6.5,98.0,0.6,85000
15000,14440,67,79,3,34,10,19,4,30,1,1,4,4,7,8,0.84,0.758,0.55,0.768,0.312,5.61,8.1,5.93,1.99,84.0,4.0,6.05,98.0,0.94,85000
15000,7550,91,83,1,37,24,24,6,30,1,0,5,1,7,5,0.9,0.493,0.641,0.655,0.282,3.32,6.48,8.56,2.78,90.0,2.5,7.73,98.0,0.63,85000
5000,8376,89,87,2,46,14,26,3,10,1,1,5,1,2,11,0.78,0.423,0.449,0.795,0.567,3.54,7.16,9.92,1.06,78.0,5.5,16.09,98.0,1.04,85000
15000,27592,72,60,1,25,24,17,6,30,0,1,5,2,5,10,0.8,0.687,0.689,0.602,0.534,6.04,11.89,9.68,4.89,80.0,5.0,11.19,96.9,1.36,85000
10000,15469,27,24,1,15,7,4,1,20,1,1,2,3,5,12,0.76,0.347,0.597,0.702,0.212,7.85,9.94,7.09,2.09,76.0,6.0,7.49,93.1,1.64,85000
15000,8883,57,49,3,24,12,17,4,30,1,0,4,2,3,14,0.72,0.714,0.677,0.754,0.242,7.48,10.75,8.51,1.15,72.0,7.0,13.45,93.6,1.85,85000
10000,19363,21,13,2,8,5,6,2,20,0,0,2,2,4,11,0.78,0.474,0.691,0.67,0.292,3.89,11.97,8.52,2.63,78.0,5.5,10.31,87.3,2.76,85000
5000,2956,47,30,2,24,9,12,2,10,0,0,3,2,2,5,0.9,0.748,0.445,0.655,0.386,4.49,10.35,9.47,2.65,90.0,2.5,8.06,93.5,1.5,85000
30000,49787,88,100,2,46,14,25,3,60,0,1,5,4,2,7,0.86,0.58,0.438,0.576,0.316,7.45,7.04,9.54,3.09,86.0,3.5,5.0,97.6,0.98,85000
15000,30626,96,71,3,46,24,20,6,30,1,1,5,1,6,11,0.78,0.701,0.635,0.509,0.353,3.34,10.75,8.42,4.61,78.0,5.5,12.55,97.9,1.04,85000
5000,3259,59,47,3,18,17,20,4,10,1,0,4,3,3,2,0.96,0.604,0.626,0.794,0.208,6.44,8.7,7.14,3.25,96.0,1.0,5.01,98.0,0.5,85000
5000,10725,48,45,3,17,18,9,4,10,0,0,4,1,4,5,0.9,0.563,0.416,0.72,0.487,3.61,10.17,6.7,4.25,90.0,2.5,9.03,95.5,1.2,85000
15000,7666,77,53,3,35,15,25,2,30,1,0,5,1,2,12,0.76,0.41,0.524,0.579,0.582,5.99,10.53,8.28,4.49,76.0,6.0,14.2,96.8,1.41,85000
30000,32201,83,97,3,45,20,16,2,60,0,1,5,4,5,9,0.8200000000000001,0.659,0.443,0.556,0.486,5.16,11.34,5.87,1.17,82.0,4.5,5.24,97.0,1.23,85000
5000,2883,26,29,2,12,8,6,0,10,1,1,2,4,2,3,0.94,0.547,0.697,0.518,0.294,4.98,8.7,9.53,3.24,94.0,1.5,5.0,98.0,0.83,85000
15000,28790,67,72,3,20,18,24,5,30,1,1,5,3,6,16,0.6799999999999999,0.482,0.451,0.7,0.49,3.42,9.81,9.15,2.05,68.0,8.0,9.8,95.7,1.49,85000
5000,10789,48,37,2,23,11,11,3,10,1,1,4,1,3,14,0.72,0.573,0.466,0.635,0.353,7.86,6.03,9.91,4.92,72.0,7.0,14.12,95.9,1.48,85000
15000,22523,31,27,1,14,6,11,0,30,0,0,2,4,1,7,0.86,0.552,0.645,0.652,0.254,5.16,9.6,4.04,2.39,86.0,3.5,5.0,90.1,2.12,85000
30000,60185,27,27,1,12,3,10,2,60,1,1,2,3,5,1,0.98,0.415,0.487,0.868,0.564,3.84,6.39,5.76,3.33,98.0,0.5,5.0,98.0,0.65,85000
10000,20324,37,33,2,18,6,10,3,20,1,1,4,2,1,6,0.88,0.595,0.404,0.861,0.418,7.34,11.3,6.67,3.03,88.0,3.0,7.17,98.0,0.76,85000
30000,76634,24,22,3,11,3,10,0,60,0,0,2,4,7,14,0.72,0.662,0.55,0.728,0.485,6.89,7.63,4.88,2.17,72.0,7.0,5.55,85.2,3.24,85000
30000,26068,65,42,2,28,18,18,1,60,0,1,4,3,6,17,0.6599999999999999,0.762,0.562,0.851,0.25,5.47,8.74,4.05,2.77,66.0,8.5,10.94,88.8,2.5,85000
10000,5902,25,21,3,5,8,12,0,20,1,0,2,1,2,8,0.84,0.381,0.466,0.594,0.372,7.64,9.13,5.15,2.06,84.0,4.0,11.86,92.7,1.6,85000
10000,16925,76,85,3,42,10,18,6,20,1,1,5,3,2,19,0.62,0.609,0.551,0.841,0.483,7.45,7.69,6.09,3.49,62.0,9.5,10.13,94.3,1.76,85000
30000,16854,22,13,2,9,2,10,1,60,1,1,2,3,3,18,0.64,0.799,0.442,0.577,0.262,5.95,6.81,7.94,4.22,64.0,9.0,13.3,89.3,2.17,85000
10000,8969,65,64,3,28,15,20,2,20,1,1,4,4,3,1,0.98,0.536,0.506,0.784,0.326,3.6,7.86,6.61,2.02,98.0,0.5,5.0,98.0,0.5,85000
10000,20485,28,17,3,8,6,12,2,20,1,0,2,4,3,8,0.84,0.609,0.556,0.805,0.509,7.8,6.34,4.23,4.95,84.0,4.0,5.84,91.7,1.6,85000
5000,9904,17,11,3,7,3,6,1,10,1,0,2,3,2,10,0.8,0.416,0.529,0.786,0.253,6.69,11.13,7.91,1.17,80.0,5.0,8.37,91.3,1.82,85000
10000,14898,71,47,2,34,11,24,2,20,1,1,5,4,5,15,0.7,0.484,0.617,0.533,0.436,5.41,11.87,9.08,2.82,70.0,7.5,6.93,95.3,1.4,85000
30000,24606,87,98,2,43,14,28,2,60,1,0,5,3,7,15,0.7,0.467,0.622,0.601,0.559,5.81,9.23,5.59,4.34,70.0,7.5,10.46,94.2,1.75,85000
5000,11995,57,56,1,25,12,19,1,10,0,1,4,3,1,4,0.92,0.381,0.431,0.608,0.428,7.73,7.79,5.83,2.92,92.0,2.0,5.28,97.6,0.83,85000
30000,73270,44,31,3,17,9,15,3,60,0,0,3,3,5,7,0.86,0.618,0.699,0.683,0.37,4.8,8.17,5.65,4.92,86.0,3.5,6.98,92.1,1.82,85000
15000,13363,44,39,3,22,11,9,2,30,0,1,3,2,1,8,0.84,0.515,0.61,0.672,0.357,7.95,9.67,6.2,2.03,84.0,4.0,9.55,93.1,1.58,85000
5000,2404,71,47,2,39,15,15,2,10,1,1,5,2,6,4,0.92,0.632,0.579,0.581,0.371,6.48,9.22,4.11,4.81,92.0,2.0,6.4,98.0,0.5,85000
15000,35419,52,61,3,25,11,12,4,30,1,1,5,4,1,14,0.72,0.487,0.695,0.514,0.464,4.33,6.78,7.47,2.23,72.0,7.0,7.41,95.7,1.31,85000
30000,65056,46,38,3,25,8,10,3,60,0,1,3,1,4,7,0.86,0.758,0.462,0.716,0.311,5.47,8.62,5.61,3.8,86.0,3.5,11.67,93.4,1.46,85000
30000,59180,74,66,2,26,20,26,2,60,1,1,5,3,5,17,0.6599999999999999,0.646,0.613,0.651,0.365,4.87,9.22,6.72,4.56,66.0,8.5,11.49,96.2,1.58,85000
5000,10740,20,17,2,6,7,7,0,10,1,0,2,3,6,15,0.7,0.446,0.498,0.649,0.358,3.5,10.57,6.19,4.52,70.0,7.5,10.18,89.3,2.38,85000
15000,10178,75,68,1,50,11,11,3,30,1,1,5,3,2,15,0.7,0.401,0.607,0.575,0.423,6.24,11.39,6.7,4.1,70.0,7.5,9.58,96.3,1.4,85000
15000,30329,19,13,1,7,4,7,1,30,0,1,2,1,6,4,0.92,0.477,0.651,0.711,0.212,7.93,6.45,8.18,2.75,92.0,2.0,7.8,93.7,1.31,85000
30000,50036,60,58,1,32,11,13,4,60,0,1,4,3,4,6,0.88,0.636,0.478,0.63,0.573,6.39,10.96,5.63,3.18,88.0,3.0,6.12,96.6,1.09,85000
15000,28351,45,48,3,17,7,20,1,30,1,1,4,1,3,19,0.62,0.479,0.628,0.733,0.222,3.42,7.22,4.86,2.32,62.0,9.5,15.52,91.6,1.93,85000
30000,71705,57,68,1,24,17,14,2,60,1,1,4,3,2,11,0.78,0.627,0.586,0.782,0.233,4.78,8.6,5.56,1.69,78.0,5.5,7.81,95.9,1.21,85000
5000,4206,48,35,2,24,12,10,2,10,0,0,3,1,2,3,0.94,0.378,0.405,0.776,0.239,3.58,10.47,5.62,3.51,94.0,1.5,6.79,94.9,1.18,85000
5000,8177,33,34,3,10,6,15,2,10,1,1,3,4,2,12,0.76,0.735,0.635,0.712,0.241,6.55,8.18,4.51,4.37,76.0,6.0,5.67,96.0,1.47,85000
30000,18907,39,32,3,20,10,6,3,60,1,0,3,4,4,5,0.9,0.677,0.472,0.795,0.519,4.24,10.3,8.87,2.43,90.0,2.5,5.0,96.0,1.05,85000
10000,9127,48,44,1,17,17,10,4,20,1,1,4,4,4,16,0.6799999999999999,0.52,0.611,0.554,0.439,6.99,9.57,7.07,4.35,68.0,8.0,7.36,91.5,1.66,85000
10000,8345,48,48,3,19,13,12,4,20,0,1,4,4,2,17,0.6599999999999999,0.734,0.406,0.597,0.236,5.21,11.34,6.81,4.4,66.0,8.5,8.31,88.8,2.5,85000
30000,32024,64,74,1,23,20,15,6,60,1,0,5,1,4,1,0.98,0.751,0.663,0.519,0.321,5.22,7.03,8.38,1.74,98.0,0.5,7.33,98.0,0.5,85000
15000,16633,67,56,3,33,13,20,1,30,1,1,4,4,6,9,0.8200000000000001,0.748,0.485,0.576,0.211,7.74,10.1,9.74,4.46,82.0,4.5,5.0,96.9,1.03,85000
10000,18911,42,28,2,18,11,11,2,20,1,0,3,1,1,19,0.62,0.603,0.551,0.524,0.311,8.0,6.6,7.04,4.4,62.0,9.5,15.85,88.4,2.62,85000
15000,10476,55,47,3,18,17,17,3,30,1,1,4,1,2,16,0.6799999999999999,0.634,0.531,0.729,0.498,6.87,11.52,6.56,2.17,68.0,8.0,14.16,93.6,1.66,85000
5000,9220,40,40,2,23,9,7,1,10,1,0,3,3,6,14,0.72,0.554,0.472,0.818,0.234,5.62,7.25,4.4,3.01,72.0,7.0,11.19,91.4,2.06,85000
30000,54650,43,28,3,23,10,7,3,60,1,0,3,1,1,3,0.94,0.618,0.549,0.741,0.471,7.42,10.6,7.45,4.3,94.0,1.5,7.5,98.0,0.83,85000
15000,30572,35,22,3,17,7,8,3,30,1,1,3,4,3,5,0.9,0.603,0.456,0.778,0.228,4.42,10.01,5.86,1.2,90.0,2.5,5.0,96.8,0.84,85000
30000,21437,49,58,1,21,12,12,4,60,1,1,4,2,2,16,0.6799999999999999,0.617,0.465,0.546,0.557,6.2,7.46,6.32,4.89,68.0,8.0,14.1,93.4,1.66,85000
30000,17703,64,74,3,32,15,15,2,60,1,1,4,1,7,2,0.96,0.498,0.539,0.583,0.443,6.79,8.58,9.87,1.23,96.0,1.0,8.12,98.0,0.5,85000
30000,26216,41,36,2,21,8,11,1,60,1,1,3,3,1,13,0.74,0.668,0.559,0.51,0.393,4.13,8.48,9.14,4.08,74.0,6.5,10.52,93.6,1.56,85000
10000,18128,50,56,3,20,17,10,3,20,1,0,4,1,1,19,0.62,0.396,0.466,0.519,0.296,4.73,11.0,6.2,4.02,62.0,9.5,20.27,90.6,2.41,85000
30000,43253,36,23,3,15,9,11,1,60,1,1,3,1,4,17,0.6599999999999999,0.714,0.631,0.613,0.206,3.59,11.26,9.02,2.18,66.0,8.5,15.74,90.5,1.92,85000
10000,10679,84,62,2,40,22,16,6,20,1,1,5,1,1,4,0.92,0.727,0.59,0.602,0.545,5.55,8.29,7.63,3.8,92.0,2.0,8.64,98.0,0.5,85000
15000,9348,52,55,3,24,10,14,4,30,1,1,4,1,2,15,0.7,0.432,0.501,0.837,0.211,4.15,11.43,7.84,1.91,70.0,7.5,15.07,93.9,1.57,85000
15000,7717,30,32,2,13,8,8,1,30,0,0,3,4,7,15,0.7,0.727,0.424,0.837,0.317,6.27,6.24,7.66,3.87,70.0,7.5,6.49,86.5,3.1,85000
15000,38502,31,25,2,11,10,7,3,30,0,1,3,2,1,11,0.78,0.608,0.525,0.701,0.479,5.34,7.15,7.12,2.42,78.0,5.5,9.55,90.9,1.97,85000
5000,9392,64,69,1,33,7,20,4,10,0,1,4,1,5,1,0.98,0.785,0.694,0.613,0.377,3.31,11.24,7.41,2.54,98.0,0.5,5.32,98.0,0.5,85000
10000,6238,84,56,2,41,19,18,6,20,1,1,5,2,5,5,0.9,0.462,0.697,0.554,0.504,7.68,9.07,4.02,2.5,90.0,2.5,7.33,98.0,0.5,85000
30000,24081,36,28,3,16,10,8,2,60,0,1,3,2,2,16,0.6799999999999999,0.481,0.587,0.592,0.568,5.87,11.52,4.28,2.37,68.0,8.0,11.65,87.6,2.61,85000
30000,73105,24,28,2,9,3,12,0,60,0,0,2,2,4,16,0.6799999999999999,0.63,0.499,0.763,0.298,6.61,8.16,8.74,1.55,68.0,8.0,12.72,83.8,3.56,85000
30000,63680,63,68,1,35,7,19,2,60,1,1,4,4,2,19,0.62,0.617,0.656,0.687,0.546,3.47,9.92,6.0,2.55,62.0,9.5,8.19,90.5,1.93,85000
15000,7391,55,59,1,22,13,17,3,30,1,1,4,1,6,16,0.6799999999999999,0.337,0.65,0.515,0.301,7.59,11.19,8.69,2.83,68.0,8.0,19.66,93.5,1.66,85000
10000,10094,40,47,3,22,8,9,1,20,0,1,3,1,1,17,0.6599999999999999,0.31,0.653,0.871,0.295,7.23,9.99,7.48,4.37,66.0,8.5,17.73,86.7,2.74,85000
15000,27559,56,36,2,30,9,13,4,30,1,0,4,4,4,12,0.76,0.715,0.421,0.816,0.513,3.66,9.97,6.72,4.6,76.0,6.0,5.97,94.7,1.62,85000
5000,10949,24,23,1,12,4,6,2,10,1,1,3,2,4,13,0.74,0.797,0.596,0.743,0.364,4.56,11.47,9.81,2.99,74.0,6.5,12.31,92.8,1.56,85000
15000,23213,82,73,1,42,18,17,5,30,1,1,5,3,5,2,0.96,0.353,0.516,0.683,0.451,6.54,11.34,5.73,3.11,96.0,1.0,5.0,98.0,0.5,85000
30000,59969,67,77,2,33,13,18,3,60,1,0,4,1,2,18,0.64,0.505,0.632,0.662,0.473,3.51,6.8,4.84,1.18,64.0,9.0,19.4,90.2,2.3,85000
15000,32226,26,16,1,15,5,6,0,30,0,0,2,2,3,9,0.8200000000000001,0.691,0.602,0.699,0.487,7.12,7.35,6.02,1.89,82.0,4.5,9.27,88.7,2.44,85000
30000,59667,30,27,3,18,4,5,3,60,0,1,3,3,2,5,0.9,0.534,0.605,0.867,0.363,4.16,11.2,4.97,3.53,90.0,2.5,5.85,94.9,1.2,85000
30000,43556,44,35,2,25,9,9,1,60,0,1,3,2,3,1,0.98,0.587,0.496,0.603,0.443,7.09,6.56,5.65,1.82,98.0,0.5,5.7,98.0,0.69,85000
5000,8927,79,92,1,42,12,20,5,10,1,1,5,1,5,18,0.64,0.367,0.517,0.889,0.34,7.34,6.56,6.01,2.4,64.0,9.0,17.73,92.2,1.67,85000
10000,10919,47,48,2,25,12,8,2,20,1,0,3,1,6,9,0.8200000000000001,0.384,0.62,0.715,0.286,4.55,11.8,9.09,4.52,82.0,4.5,10.46,94.1,1.5,85000
30000,32080,80,56,3,35,20,23,2,60,1,1,5,3,4,10,0.8,0.422,0.473,0.729,0.388,6.34,11.74,7.96,3.33,80.0,5.0,7.98,98.0,0.95,85000
5000,5894,69,57,1,23,21,20,5,10,0,1,5,2,6,7,0.86,0.465,0.522,0.863,0.503,7.91,10.65,6.69,3.12,86.0,3.5,8.92,98.0,0.98,85000
10000,6186,39,30,2,16,8,14,1,20,1,0,3,3,3,10,0.8,0.608,0.699,0.617,0.452,3.02,9.63,6.68,3.12,80.0,5.0,6.68,94.3,1.61,85000
15000,33066,57,52,3,34,9,13,1,30,1,0,4,3,2,13,0.74,0.682,0.687,0.758,0.593,4.56,7.12,6.42,2.88,74.0,6.5,9.13,94.6,1.74,85000
15000,9154,20,18,1,9,3,6,2,30,1,0,2,3,4,10,0.8,0.676,0.508,0.594,0.573,7.11,9.83,4.82,1.58,80.0,5.0,7.87,90.3,1.82,85000
30000,15712,31,19,2,11,8,11,1,60,0,0,2,2,6,19,0.62,0.553,0.632,0.541,0.561,4.32,7.02,7.54,1.7,62.0,9.5,13.53,81.7,4.04,85000
5000,5564,44,29,3,19,7,14,4,10,1,1,4,2,6,16,0.6799999999999999,0.542,0.505,0.816,0.24,4.03,6.01,6.24,2.16,68.0,8.0,13.44,92.5,1.66,85000
15000,13257,61,66,2,34,13,10,4,30,0,1,5,4,6,9,0.8200000000000001,0.723,0.435,0.514,0.443,4.71,7.98,8.12,4.4,82.0,4.5,5.77,96.3,1.23,85000
5000,3312,34,33,1,11,8,13,2,10,0,1,3,4,7,16,0.6799999999999999,0.681,0.687,0.767,0.365,6.42,7.37,9.99,2.72,68.0,8.0,7.67,88.7,2.61,85000
30000,60142,85,59,1,39,25,18,3,60,1,1,5,1,7,9,0.8200000000000001,0.555,0.598,0.725,0.228,5.98,6.08,5.95,4.73,82.0,4.5,11.69,98.0,0.86,85000
30000,63999,63,51,1,33,15,10,5,60,1,1,5,4,1,12,0.76,0.307,0.421,0.569,0.21,4.68,6.27,8.15,4.28,76.0,6.0,6.48,98.0,1.13,85000
15000,35788,33,32,3,14,7,11,1,30,1,0,2,4,3,5,0.9,0.668,0.405,0.699,0.446,6.45,10.32,7.35,1.89,90.0,2.5,5.0,96.3,1.26,85000
30000,17737,78,65,1,26,20,29,3,60,1,1,5,3,4,5,0.9,0.632,0.552,0.83,0.534,7.15,6.95,4.15,4.93,90.0,2.5,5.76,98.0,0.5,85000
10000,24071,33,29,3,11,9,12,1,20,0,0,3,1,2,1,0.98,0.63,0.478,0.763,0.258,4.99,6.61,5.69,1.35,98.0,0.5,6.84,96.3,0.86,85000
30000,63632,30,30,3,10,7,12,1,60,1,1,2,4,7,19,0.62,0.646,0.475,0.864,0.318,4.86,6.61,9.4,2.14,62.0,9.5,9.13,87.4,2.26,85000
15000,12052,42,42,1,23,9,8,2,30,0,0,3,2,6,4,0.92,0.485,0.437,0.654,0.338,5.96,11.14,6.25,3.84,92.0,2.0,6.58,94.2,1.34,85000
30000,33467,18,12,3,9,4,5,0,60,1,0,2,4,5,9,0.8200000000000001,0.713,0.422,0.579,0.32,6.13,10.11,4.75,4.78,82.0,4.5,6.15,92.3,1.71,85000
15000,10417,89,98,1,48,20,15,6,30,1,0,5,4,5,5,0.9,0.699,0.633,0.637,0.465,3.57,11.95,6.88,3.56,90.0,2.5,5.0,98.0,0.63,85000
15000,39418,58,48,3,26,11,17,4,30,1,1,4,3,7,9,0.8200000000000001,0.409,0.567,0.687,0.43,5.75,11.76,7.31,4.38,82.0,4.5,6.8,97.7,1.03,85000
30000,14487,20,19,1,10,5,3,2,60,1,1,2,2,5,8,0.84,0.349,0.693,0.595,0.451,6.99,11.64,7.62,2.04,84.0,4.0,6.99,95.2,1.28,85000
5000,12628,75,53,1,35,18,20,2,10,1,0,4,2,4,12,0.76,0.329,0.543,0.755,0.475,3.29,8.51,7.5,1.26,76.0,6.0,11.08,94.2,1.62,85000
30000,16133,55,35,1,28,14,11,2,60,1,1,4,4,5,7,0.86,0.506,0.47,0.706,0.519,7.16,11.08,6.03,4.17,86.0,3.5,5.0,98.0,0.85,85000
5000,10673,21,14,3,7,4,8,2,10,0,1,2,2,4,19,0.62,0.393,0.412,0.563,0.276,5.54,8.7,8.3,1.2,62.0,9.5,11.68,84.0,3.23,85000
30000,19341,73,68,1,36,20,13,4,60,1,1,5,4,1,15,0.7,0.671,0.441,0.749,0.33,5.29,7.29,9.2,3.34,70.0,7.5,7.39,97.5,1.4,85000
5000,2817,35,39,1,21,7,6,1,10,1,0,3,4,7,2,0.96,0.754,0.591,0.675,0.593,7.31,10.63,5.64,4.89,96.0,1.0,5.0,98.0,0.71,85000
10000,25271,51,31,3,21,17,10,3,20,1,1,4,1,6,19,0.62,0.345,0.61,0.789,0.269,3.14,8.45,7.5,3.82,62.0,9.5,20.31,92.4,1.93,85000
10000,17030,41,35,2,18,12,9,2,20,1,1,4,4,4,17,0.6599999999999999,0.525,0.439,0.544,0.459,5.19,6.57,8.44,4.2,66.0,8.5,7.42,92.2,1.75,85000
10000,8691,23,18,1,11,2,10,0,20,1,1,2,2,7,17,0.6599999999999999,0.393,0.449,0.816,0.202,3.64,9.23,5.49,1.37,66.0,8.5,14.42,87.7,2.08,85000
